year,context,cluster
1,otomatik cihaz tarafından kapatıldı başkan buyurun toparlayın sayın özel özgür özel manisa ele geçirdiği yargı üzerinden büktürmeye çalışan ve infaz koruma,57
1,edeceğiz mikrofon otomatik cihaz tarafından kapatıldı başkan bağlayın lütfen özgür özel manisa son sözüm tabii çok klişe bir saldırı ama bizim,140
1,bu bizim açımızdan kıymeti olmayan bir beyandır başkan teşekkürler özgür özel manisa efendim ben de aynı yöntemle tutanağa geçireyim bu itirazı,109
1,aynı yöntemle tutanağa geçireyim bu itirazı başkan tamam buyurun özgür özel manisa konda değil bugün myk de toplam 4 bağımsız araştırma,44
1,sakarya konda yı söylediğiniz için söylüyorum ya allah allah özgür özel manisa ben özen gösterdim ama açın bakın seçimi de tam,48
1,alınır muhammed levent bülbül sakarya konda dediğiniz için söylüyorum özgür özel manisa diyor ki seçime beş gün kala milliyetçi hareket partisinin,146
1,bülbül sakarya ya bu araştırma isimlerini ver bu araştırma özgür özel manisa hayır sandık başında görüşmüş adam muhammed levent bülbül sakarya,147
1,görüşmüş adam muhammed levent bülbül sakarya kabine girmiş mi özgür özel manisa bir şey söyleyeyim siz bir başkasına inanın nasıl 80,41
1,sataşma varsa bu sataşmaya binaen cevap veriyoruz fakat bakıyorum sayın özel yeni başlık açıyor şimdi yeni başlık açtığınızda olay daha büyüyor,61
1,başlık açıyor şimdi yeni başlık açtığınızda olay daha büyüyor özgür özel manisa kim açtı i ski yi özlem zengi n tokat,20
1,özlem zengi n tokat i ski yi siz açtınız özgür özel manisa ben açmadım i ski yi özlem zengi n tokat,20
1,hakaretamiz şeyler söylüyorsunuz şimdi bir daha aynı şey oluyor özgür özel manisa kim hakaret etti özlem zengi n tokat evet aynı,98
1,efendim hırsız demişiz böyle bir şey zinhar yalandır yalan özgür özel manisa ee dediniz özlem zengi n tokat böyle bir şey,30
1,44 tbmm b 94 26 6 2019 o 1 özgür özel manisa sayın başkan özlem zengi n tokat öyle yani yani,54
1,özlem zengi n tokat öyle yani yani burası sadece sayın özel in sözünü söyleme mecrası değil özgür özel manisa öyle demeyeceksiniz,99
1,burası sadece sayın özel in sözünü söyleme mecrası değil özgür özel manisa öyle demeyeceksiniz başkan yerinizden buyurun sayın özel ümi t,148
1,değil özgür özel manisa öyle demeyeceksiniz başkan yerinizden buyurun sayın özel ümi t yilmaz düzce başkanım biz çıkalım grup başkan vekilleri,161
1,böyle bir şey ya olamaz her seferinde aynı şey sayın özel her grupta olduğunda aynı şey oluyor v oturum başkanlarinin konuşmalari,30
1,2019 o 1 özlem zengi n tokat sayın başkan özgür özel manisa sayın başkan söz verecektiniz ama başkan sizlere tekrar söz,92
1,sayın bülbül söz mü istemiştiniz bilmiyorum sayın zengin buyurun özgür özel manisa sayın başkan sayın zengin in zaten son cümlesinde hakaret,148
1,göremedim o nedenle sayın zengin konuşsun size de vereceğim sayın özel sayın zengin buyurun iv açiklamalar devam,156
1,özlem zengi n tokat yani istiyorlarsa sayın özel e de verebiliriz benim için fark etmez sayın başkanım bence,76
1,asla yok ama tekrar sıfır yeni bir başlık mesela sayın özel konuştu bitti bir tur dolaştık cevap verdik örneğin gezi yle,183
1,konuşmalar içerisinde konuştuklarımızdan tamamen alakasız yeni bir başlık açtığımızda sayın özel bütün alan bize kalmış oluyor bakın daha hâlâ çalışmaya başlayamadık,10
1,da ifade ediyorum teşekkür ederim başkan teşekkürler sayın zengin sayın özel buyurun 46 tbmm b 94 26 6 2019 o 1,22
1,ndaki bazı ifadelerine ilişkin açıklaması özgür özel manisa sayın başkan zaten ilk turdan sonra yeni bir başlık,103
1,bir başlık açılması gibi bir şey normalde olmuyor ama bugüne özel olarak ne oldu hazırlığımda gezi olduğu hâlde daha önceden aktarılan,113
1,tokat ben size cevap verirken söylüyorum yeni başlık açmıyorum özgür özel manisa ve bu şekilde bakın zaten ikinci turda şunu söyleme,33
1,şunu söyleme özlem zengi n tokat size cevap veriyorum özgür özel manisa özlem hanım dinleme şeyiniz var mı yoksa pazar gününden,68
1,zengi n tokat hiç gergin değilim hiç gergin değilim özgür özel manisa çok özür dilerim son cümlem şu başkan buyurun devam,94
1,özür dilerim son cümlem şu başkan buyurun devam edin sayın özel özlem zengi n tokat ya sayın başkanım lütfen yani bence,104
1,ya sayın başkanım lütfen yani bence edep sınırları zorlanıyor özgür özel manisa ne yapıyorsunuz ya başkan sayın zengin size söz vereceğim,156
1,bak rize grup başkan vekiline öyle konuşulur mu ya özgür özel manisa sen ne diyorsun ya başkan sayın özel özlem zengi,148
1,ya özgür özel manisa sen ne diyorsun ya başkan sayın özel özlem zengi n tokat ne gergini bu ne biçim bir,148
1,de kullanılamaz murat bakan i zmir bak orada başkan özgür özel manisa başkan orada oturuyor başkan birleşime beş dakika ara veriyorum,203
1,rağmen hâlen yenilenmemiş ve yaklaşık 200 e yakın öğrenci civardaki özel yurtlarda kalarak sıkıntı yaşamaktadırlar mağdur olmaktadırlar velilerimiz millî eğitim bakanlığından,150
1,397 öğretmenden herhangi bir haber yok açlığa terk edilmiş durumdalar özel sektörde de çalışma imkânı bulamıyorlar tıpkı diğer khk liler gibi,127
1,halledilmeli ve zararları karşılanmalıdır sayın başkanım teşekkürler başkan teşekkürler sayın özel söz talebiniz var değil mi özgür özel manisa evet efendim,109
1,başkan teşekkürler sayın özel söz talebiniz var değil mi özgür özel manisa evet efendim başkan buyurun 82 tbmm b 94 26,104
1,özgür özel manisa sayın başkan görüşmekte olduğumuz yasa aslında altı yıl önce,76
1,tarafından kapatıldı başkan bir dakika daha süre veriyorum buyurun özgür özel manisa niye benim evladım geri zekâlı diyor yani iki ay,57
1,problemli görüyorum diye ifade ediyorum teşekkür ederim başkan teşekkürler sayın özel buyurun fatma kurtulan mersin sayın başkan başkan gördüm önce sayın,22
1,buyurun fatma kurtulan mersin sayın başkan başkan gördüm önce sayın özel e söz vereceğim sonra size sayın kurtulan 106 tbmm b,33
1,özgür özel manisa sayın başkan bu tartışmaya yapıcı bir katkı sağlayalım ana,109
1,otomatik cihaz tarafından kapatıldı başkan buyurun devam edin bağlayın sayın özel özgür özel manisa işkenceye kötü muameleye yeltenmeye kalkanlar der ki,57
1,tarafından kapatıldı başkan buyurun devam edin bağlayın sayın özel özgür özel manisa işkenceye kötü muameleye yeltenmeye kalkanlar der ki i ktidarıyla,57
1,somut adıma biz varız chp sıralarından alkışlar başkan teşekkürler sayın özel sayın kurtulan,53
1,görevimiz olmalı bu meclisin aynı zamanda da urfa topraklarında arkadaşlar özel bir uygulama var tüm akp li bak ön yargıdan bağımsız,39
1,akp li bak ön yargıdan bağımsız bunu söylüyorum urfa topraklarında özel bir uygulama var 2 polisin öldürülme durumunda da bu söylenmişti,48
1,kurtulan fatma kurtulan mersin bunun da özellikle urfa nın da özel bir incelemeye alınması gerektiğini belirtiyorum teşekkürler başkanım sabrınıza da başkan,168
1,de tekrar saygı ve minnetle anıyorum ruhları şad olsun özgür özel manisa sayın başkanım kesinlikle bambaşka bir konuda bu konuda bir,111
1,bu konuda bir katkınızı isteyeceğim müsaade ederseniz başkan buyurun sayın özel vi açiklamalar devam,53
1,ilişkin açıklaması erkan akçay manisa teşekkür ediyorum sayın başkan sayın özel in bahsettiği ve sayın enginyurt un konuşmasına atfen söylediği husus,22
1,bir kez daha lanetliyorum biz bugün büyük birlik partisi olarak özel güvenlik görevlileriyle ilgili bir kanun teklifi verdik bu kanun teklifimize,91
1,ilgili bir kanun teklifi verdik bu kanun teklifimize göre birincisi özel güvenlik görevlilerinin taltif edilmeleri ikincisi özellikle terör bölgesinde görev yapan,39
1,güvenlik görevlilerinin taltif edilmeleri ikincisi özellikle terör bölgesinde görev yapan özel güvenlik görevlilerimizin de tazminat şehitlik ve gazilik haklarından 70 tbmm,39
1,de çalıştıkları kurumların iş kollarına bağlanacakları 2020 yılından itibaren hâlbuki özel bir kanunları olduğu için özel güvenlik iş kolunda kalmaları hakkında,21
1,bağlanacakları 2020 yılından itibaren hâlbuki özel bir kanunları olduğu için özel güvenlik iş kolunda kalmaları hakkında kanun teklifi verdik sayın meclisimizle,21
1,başkan tunceli nin nazımiye ilçesi sarıyayla kırsalında operasyona çıkan jandarma özel harekât timindeki uzman çavuşlar asım türkel ve ferruh dikmen in,93
1,diyorum teşekkür ediyorum sağ olun başkanım başkan teşekkür ederim sayın özel,22
1,özgür özel manisa teşekkür ederim sayın başkan türkiye siyasetine büyük bir kalite,104
1,12 31 10 2018 o 1 başkan devam edin sayın özel özgür özel manisa adalet ve kalkınma partisi genel başkanı recep,137
1,10 2018 o 1 başkan devam edin sayın özel özgür özel manisa adalet ve kalkınma partisi genel başkanı recep tayyip erdoğan,137
1,tarafından iletilmektedir mikrofon otomatik cihaz tarafından kapatıldı başkan toparlayalım sayın özel buyurun özgür özel manisa hâlen orada görevli personelin türkiye büyük,64
1,otomatik cihaz tarafından kapatıldı başkan toparlayalım sayın özel buyurun özgür özel manisa hâlen orada görevli personelin türkiye büyük millet meclisi personeli,64
1,özgür özel manisa sayın başkan sataşmadan dolayı sözlerin bitmesinden sonra ve bu,109
1,tuttuğu pozisyon mikrofon otomatik cihaz tarafından kapatıldı başkan toparlayalım özgür özel manisa bu çatının altına geldikten sonra önerge o grubun önergesi,64
1,olarak gördük mikrofon otomatik cihaz tarafından kapatıldı başkan toparlayın özgür özel manisa son olarak da şunu söyleyelim 15 temmuz ruhu şöyle,91
1,partisinin bu tutumuna kesin saygı bekleriz i kinci olarak sayın özel hesaplamış doğrusu bu hesabı yapmamıştık hiç aklımıza da gelmemişti 15,73
1,diye düşünüyorum teşekkür ederim lütfü türkkan kocaeli sayın başkan özgür özel manisa sayın başkan başkan değerli arkadaşlarım bu tartışmayı bitirelim artık,93
1,tartışmayı bitirelim artık ben birer dakika sayın türkkan ve sayın özel e söz vereceğim artık diğer konuşmacıya geçeceğiz gündem bir hayli,93
1,diğer konuşmacıya geçeceğiz gündem bir hayli uzadı çünkü buyurun sayın özel sayın türkkan ondan sonra size söz vereceğim,33
1,ndaki bazı ifadelerine ilişkin açıklaması özgür özel manisa sayın başkan hep de özenli bir dil kullanırım kendi,103
1,başkan hep de özenli bir dil kullanırım kendi seçim bölgemden özel hukukumuzun olduğu bir mevkidaşla konuşurken bir mantık eksikliğinden bahsediliyorsa herhâlde,111
1,tabii o meşum geceyi sizinle de konuşmuştuk burada beraberdik özgür özel bey le de beraberdik ve biz o gün buraya türkiye,79
1,turan aydoğan i stanbul fark etmez buradan da yapabilirim özgür özel manisa tutanağa geçsin turan aydoğan i stanbul sözümün doğru anlaşılması,26
1,duyulsun bizim tavsiyeye de ihtiyacımız yok ayrıca teşekkür ederim özgür özel manisa sayın başkan aynen yarım dakikalık hakkı benim de kullanma,96
1,dakikalık hakkı benim de kullanma zaruretim var başkan buyurun sayın özel bitirelim tartışmayı adalet ve kalkınma partisi grubu konuşacak,197
1,ndaki bazı ifadelerine ilişkin açıklaması özgür özel manisa sayın başkan sayın grup başkan vekili diyor ki hatibimiz,103
1,bir politikamız var sayın genel başkanımız bunu ifade etti sayın özel in de söylediği gibi ve biz bunu herhâlde kusura bakmazsanız,52
1,bulunamaz cümlesinin khk metninden çıkarılmasını arz ve teklif ederiz özgür özel murat bakan murat emir manisa i zmir ankara özgür karabat,195
1,bundan dahi mahrum olanlar var i şe girdiriyorsunuz belediyede il özel idarede ve bir karar alıyorsunuz diyorsunuz ki beş ay yirmi,157
1,dokuz ay yirmi dokuz gün çalıştırılacak ama belediye ile il özel idareyi bu kapsama almıyorsunuz beş ay yirmi dokuz gün çalışan,160
1,2018 o 4 aynı mahiyetteki diğer önergenin imza sahipleri özgür özel özgür karabat murat bakan manisa i stanbul i zmir murat,26
1,stanbul i stanbul aynı mahiyetteki diğer önergenin imza sahipleri özgür özel özgür karabat murat bakan manisa i stanbul i zmir saliha,26
1,biliyoruz yine ak parti li bir yetkili şunu söylüyor recep özel isparta çok saptırıyorsun ya çok yanlış konuşuyorsun ya züleyha gülüm,113
1,gülüm devamla biz sizi dinliyoruz siz de bizi dinleyin recep özel isparta ama yanlış konuşuyorsun biraz doğru konuş başkan siz genel,17
1,128 tbmm b 12 31 10 2018 o 4 recep özel isparta dinleriz de yanlış konuşuyorsun züleyha gülüm devamla lütfen susar,31
1,edilmiş herhâlde yaklaşık 10 bin civarında doktor var bu doktorların özel hastanelerde doktorluk yapmasının önüne geçecek düzenlemeler içeriyor ya arkadaş artık,10
1,kerestecioğlu konuşmanızı burada zorunlu bir nedenden dolayı kesmek durumundayım özgür özel manisa komisyon terk etmiş recep özel isparta geldi geldi başkan,161
1,dolayı kesmek durumundayım özgür özel manisa komisyon terk etmiş recep özel isparta geldi geldi başkan komisyonumuzun üyeleri ne yazık ki görevlerinin,109
1,türkkan kocaeli o yüzden oturumu kapatmak zorundasınız sayın başkan özgür özel manisa böyle lakayıtlık olur mu arkadaşlar yahu kanun görüşüyoruz kararname,93
1,kaşla göz arasında komisyon üyesi kalkar gider mi ya recep özel isparta haklısınız başkan değerli arkadaşlarım komisyonumuz niçin görevini yerine getirmiyor,41
1,biz buradayız başkan komisyon sıraları terk edilmez değerli arkadaşlarım recep özel isparta buradaydı efendim içerideydi özgür özel manisa normalde komisyon kalktı,23
1,edilmez değerli arkadaşlarım recep özel isparta buradaydı efendim içerideydi özgür özel manisa normalde komisyon kalktı mı oturum durur yani öyle bir,23
1,bugün 468 milyar dolara çıkmış 20 temmuz sivil darbesinden önce özel sektörün dış borcu 297 2 milyar dolarmış bugün geldiği nokta,24
1,dış borcu 297 2 milyar dolarmış bugün geldiği nokta yine özel sektörün dış borcu 317 1 milyar dolara ulaşmıştır cari açık,24
1,çok açık bir şekilde sayın cumhurbaşkanı siz niye şikâyet ediyorsunuz özel sektör reel sektör firma sahipleri biz sizin için getirdik ohal,83
1,vereceğim şimdi fehmi küpçü bolu sana ne sen anlatsana recep özel isparta verin bakalım ömer faruk gergerli oğlu devamla şimdi en,15
